timesteps,ep_rew_mean,ep_len_mean
39425,1.0146,9.8
39434,1.0293,10.2
39442,1.0293,10.2
39448,1.0293,10.2
39464,1.0293,10.8
39473,1.0293,10.9
39483,1.0366,11.0
39490,1.0439,10.9
39498,1.0293,10.3
39512,1.022,11.1
39518,1.0146,9.3
39524,1.0,9.0
39529,1.0,8.7
39537,0.9927,8.9
39557,0.9927,9.3
39569,0.9927,9.6
39585,0.9854,10.2
39592,0.9854,10.2
39599,0.9854,10.1
39606,0.9927,9.4
39615,0.9927,9.7
39628,1.0,10.4
39636,1.0146,10.7
39642,1.0073,10.5
39653,1.0073,9.6
39659,0.9927,9.0
39666,0.9927,8.1
39671,0.978,7.9
39691,0.9854,9.2
39701,0.9707,9.5
39709,0.9854,9.4
39715,0.9927,8.7
39721,0.9927,8.5
39731,1.0073,8.9
39741,1.0073,8.8
39746,1.0073,8.7
39751,1.0,8.5
39763,1.0073,9.2
39792,1.0073,10.1
39801,1.0146,10.0
39819,1.0146,11.0
39827,1.0146,11.2
39834,1.0,11.3
39840,0.9854,10.9
39846,0.9927,10.5
39852,1.0073,10.6
39859,1.022,10.8
39867,1.022,10.4
39872,1.0146,8.0
39879,1.0073,7.8
39887,0.9927,6.8
39893,0.978,6.6
39906,0.9854,7.2
39916,1.0,7.6
39922,1.0,7.6
39930,0.9854,7.8
39937,0.9707,7.8
39947,0.9707,8.0
39955,0.9854,8.3
39961,1.0,8.2
39968,1.0146,8.1
39981,1.022,8.8
39996,1.022,9.0
40002,1.0073,8.6
40011,1.0073,8.9
40023,1.0146,9.3
40029,1.0146,9.2
40035,1.0073,8.8
40043,1.0073,8.8
40054,1.0,9.3
40061,1.0,9.3
40095,1.0,11.4
40112,1.0,11.6
40121,1.0,11.9
40128,1.0,11.7
40140,1.0,11.7
40184,1.0073,15.5
40200,1.0146,16.5
40208,1.0073,16.5
40217,1.0,16.3
40266,0.9927,20.5
40271,0.9854,17.6
40280,0.9854,16.8
40287,0.9854,16.6
40307,0.978,17.9
40314,0.9707,17.4
40339,0.9707,15.5
40351,0.9634,15.1
40358,0.9561,15.0
40367,0.9561,15.0
40375,0.9487,10.9
40381,0.9487,11.0
40386,0.9414,10.6
40391,0.9414,10.4
40398,0.9487,9.1
40422,0.9561,10.8
40428,0.9634,8.9
40438,0.9707,8.7
40447,0.978,8.9
40454,0.978,8.7
40473,0.9854,9.8
40482,0.9927,10.1
40492,1.0073,10.6
40499,1.022,10.8
40509,1.0073,11.1
40521,1.0146,9.9
40529,1.0073,10.1
40536,1.0,9.8
40542,0.9927,9.5
40551,1.0073,9.7
40572,1.0,9.9
40588,1.0,10.6
40597,0.9854,10.5
40613,0.978,11.4
40621,0.978,11.2
40631,0.9707,11.0
40637,0.9634,10.8
40645,0.978,10.9
40651,0.978,10.9
40657,0.9634,10.6
40664,0.978,9.2
40671,0.9854,8.3
40677,1.0,8.0
40695,1.0,8.2
40708,1.0146,8.7
40714,1.022,8.3
40730,1.022,9.3
40735,1.0073,9.0
40743,1.022,9.2
40750,1.022,9.3
40762,1.0146,9.8
40769,1.0,9.8
40775,1.0,9.8
40783,0.9927,8.8
40789,0.9927,8.1
40796,0.978,8.2
40804,0.9927,7.4
40810,0.9927,7.5
40818,0.9854,7.5
40834,0.9927,8.4
40841,1.0,7.9
40848,1.0146,7.9
40864,1.0073,8.9
40871,1.0146,8.8
40877,1.0,8.8
40883,1.0146,8.7
40893,1.0073,8.9
40902,1.022,9.2
40915,1.022,9.7
40927,1.0293,9.3
40940,1.0146,9.9
40951,1.0073,10.3
40957,1.0,9.3
40963,0.9927,9.2
40972,1.0,9.5
40980,1.0,9.7
40990,1.0,9.7
41005,0.9927,10.3
41015,0.9927,10.0
41024,0.978,9.7
41047,0.9854,10.7
41053,0.9927,10.2
41062,1.0,10.5
41072,1.0146,10.9
41078,1.0073,10.6
41085,1.0073,10.5
41091,1.0,10.1
41097,1.0073,9.2
41103,1.0146,8.8
41113,1.022,8.9
41125,1.022,7.8
41134,1.0146,8.1
41140,1.022,7.8
41148,1.022,7.6
41166,1.0293,8.8
41174,1.022,8.9
41180,1.0366,8.9
41193,1.0293,9.6
41201,1.022,9.8
41208,1.0146,9.5
41213,1.0073,8.8
41219,1.0146,8.5
41225,1.0146,8.5
41231,1.0146,8.3
41240,1.022,7.4
41246,1.0293,7.2
41255,1.022,7.5
41272,1.022,7.9
41278,1.0293,7.7
41306,1.0366,9.8
41312,1.0513,9.9
41317,1.0366,9.8
41325,1.0293,10.0
41335,1.0146,10.4
41342,1.0146,10.2
41348,1.0,10.2
41372,1.0,11.7
41377,0.9927,10.5
41383,0.9927,10.5
41391,1.0,8.5
41402,0.9927,9.0
41411,1.0073,9.4
41419,1.0,9.4
41430,1.0073,9.5
41437,1.0,9.5
41443,1.0,9.5
41452,1.0,8.0
41458,1.0,8.1
41467,0.9927,8.4
41474,0.9927,8.3
41481,1.0,7.9
41489,0.9927,7.8
41497,1.0073,7.8
41503,1.0,7.3
41510,1.0073,7.3
41517,1.022,7.4
41524,1.0293,7.2
41530,1.0293,7.2
41536,1.022,6.9
41549,1.0146,7.5
41557,1.0,7.6
41568,1.0,7.9
41574,0.9854,7.7
41584,1.0,8.1
41595,1.0,8.5
41601,1.0,8.4
41610,0.9927,8.6
41617,1.0073,8.7
41626,1.0073,9.0
41636,1.0073,8.7
41642,1.0073,8.5
41651,1.0073,8.3
41659,1.0073,8.5
41668,1.0,8.4
41678,1.0,8.3
41683,0.9854,8.2
41692,0.9854,8.2
41701,0.978,8.4
41711,0.9854,8.5
41721,0.9854,8.5
41727,1.0,8.5
41733,0.9927,8.2
41740,1.0073,8.1
41748,1.0,8.0
41757,0.9927,7.9
41773,1.0073,9.0
41786,1.0073,9.4
41793,1.0073,9.2
41799,1.0,8.8
41809,1.0,8.8
41821,0.9927,9.4
41828,1.0,9.5
41835,1.0,9.5
41842,1.0073,9.4
41848,1.0146,9.1
41853,1.0,8.0
41860,1.0,7.4
41866,1.0073,7.3
41871,1.0073,7.2
41877,1.0146,6.8
41886,1.0073,6.5
41901,1.0,7.3
41906,0.9854,7.1
41913,0.9854,7.1
41920,0.9854,7.2
41928,0.9927,7.5
41933,0.9854,7.3
41938,0.9707,7.2
41943,0.9707,7.2
41952,0.9634,7.5
41965,0.9707,7.9
41973,0.978,7.2
41981,0.9854,7.5
41989,0.9854,7.6
41998,0.978,7.8
42006,0.978,7.8
42013,0.9854,8.0
42019,1.0,8.1
42027,1.0,8.4
42033,0.9927,8.1
42039,1.0,7.4
42045,0.9927,7.2
42053,0.9854,7.2
42059,0.978,7.0
42066,0.978,6.8
42074,0.978,6.8
42080,0.9854,6.7
42096,0.978,7.7
42102,0.978,7.5
42110,0.9854,7.7
42118,0.978,7.9
42125,0.9927,8.0
42133,0.9927,8.0
42139,0.9927,8.0
42148,1.0,8.2
42175,1.0,10.1
42181,1.0,10.1
42188,0.9927,9.2
42195,1.0073,9.3
42202,1.0,9.2
42212,1.0073,9.4
42219,1.0073,9.4
42225,1.022,9.2
42235,1.0366,9.6
42241,1.022,9.3
42252,1.022,7.7
42259,1.0073,7.8
42267,1.0146,7.9
42273,1.0,7.8
42283,1.0073,8.1
42295,0.9927,8.3
42303,0.9854,8.4
42316,0.9707,9.1
42324,0.9634,8.9
42336,0.9707,9.5
42341,0.9634,8.9
42348,0.978,8.9
42355,0.978,8.8
42363,0.9854,9.0
42369,0.978,8.6
42376,0.978,8.1
42386,0.978,8.3
42395,0.9927,7.9
42401,1.0,7.7
42415,1.0,7.9
42422,1.0,8.1
42432,0.9927,8.4
42446,0.9927,9.1
42453,1.0,9.0
42462,1.0073,9.3
42471,1.022,9.5
42479,1.022,9.3
42484,1.0073,8.9
42490,0.9927,8.9
42496,1.0,8.1
42501,1.0,7.9
42507,0.9927,7.5
42514,1.0,6.8
42522,1.0,6.9
42529,0.9927,6.7
42536,0.9927,6.5
42548,0.9927,6.9
42554,0.9927,7.0
42560,0.9927,7.0
42565,0.978,6.9
42572,0.9927,7.1
42585,1.0,7.8
42594,1.0,8.0
42600,1.0,7.8
42608,1.0146,7.9
42616,1.0073,8.0
42622,1.0,7.4
42631,1.0073,7.7
42637,1.022,7.7
42642,1.022,7.7
42649,1.0146,7.7
42656,1.0073,7.1
42664,1.0073,7.0
42680,1.0,8.0
42686,1.0,7.8
42695,1.0,7.9
42702,1.0146,8.0
42708,1.0073,7.7
42719,0.9927,8.2
42725,1.0073,8.3
42734,1.0073,8.5
42744,1.0146,8.8
42754,1.0146,9.0
42764,1.0146,8.4
42773,1.0073,8.7
42781,1.0146,8.6
42801,1.0073,9.9
42811,1.0146,10.3
42820,1.0293,10.1
42830,1.0293,10.5
42836,1.022,10.2
42844,1.0293,10.0
42855,1.022,10.1
42861,1.0293,9.7
42866,1.022,9.3
42876,1.0146,9.5
42887,1.0146,8.6
42894,1.0073,8.3
42900,1.0073,8.0
42906,0.9927,7.6
42913,0.9927,7.7
42926,0.9854,8.2
42934,0.9854,7.9
42939,0.9707,7.8
42949,0.978,8.3
42955,0.9707,7.9
42961,0.978,7.4
42973,0.9854,7.9
42980,0.978,8.0
42989,0.9854,8.3
42998,0.9927,8.5
43007,0.9927,8.1
43016,1.0,8.2
43024,1.0146,8.5
43033,1.0073,8.4
43040,1.0073,8.5
43047,1.0073,8.6
43053,1.0146,8.0
43062,1.0146,8.2
43069,1.022,8.0
43080,1.022,8.2
43090,1.0146,8.3
43096,1.0146,8.0
43105,1.0073,8.1
43110,1.0073,7.7
43115,1.0073,7.5
43120,0.9927,7.3
43125,0.978,7.2
43131,0.9854,6.9
43141,0.978,7.2
43147,0.9854,6.7
43155,1.0,6.5
43165,0.9927,6.9
43172,0.9854,6.7
43180,0.9854,7.0
43190,0.9927,7.5
43198,1.0,7.8
43209,1.0073,8.4
43218,1.0073,8.7
43224,1.0146,8.3
43230,1.0146,8.3
43236,1.0146,8.1
43241,1.0073,7.6
43248,1.022,7.6
43255,1.0366,7.5
43262,1.0366,7.2
43268,1.0439,7.0
43277,1.0513,6.8
43286,1.0439,6.8
43296,1.0366,7.2
43303,1.0293,7.3
43309,1.0293,7.3
43315,1.0293,7.4
43322,1.0146,7.4
43329,1.0146,7.4
43334,1.0073,7.2
43342,1.0,7.4
43349,1.0,7.2
43356,1.0,7.0
43364,0.9927,6.8
43372,0.9854,6.9
43379,0.978,7.0
43397,0.9854,8.2
43405,0.9927,8.3
43414,0.9854,8.5
43422,0.9854,8.8
43429,0.978,8.7
43434,0.9634,8.5
43439,0.9561,8.3
43450,0.9561,8.6
43455,0.9561,8.3
43480,0.9634,10.1
43497,0.9634,10.0
43504,0.9561,9.9
43512,0.9561,9.8
43521,0.9634,9.9
43535,0.9634,10.6
43542,0.978,10.8
43549,0.9854,11.0
43558,1.0,10.8
43565,1.0,11.0
43571,1.0,9.1
43590,1.0073,9.3
43598,1.0146,9.4
43604,1.022,9.2
43616,1.022,9.5
43633,1.0366,9.8
43640,1.0293,9.8
43651,1.022,10.2
43659,1.022,10.1
43666,1.0293,10.1
43674,1.0146,10.3
43684,1.0,9.4
43694,1.0,9.6
43702,0.9927,9.8
43708,0.9854,9.2
43730,0.9707,9.7
43738,0.978,9.8
43748,0.9854,9.7
43755,0.978,9.6
43761,0.9854,9.5
43770,1.0,9.6
43779,1.0073,9.5
43788,1.0146,9.4
43796,1.022,9.4
43804,1.0293,9.6
43811,1.0366,8.1
43816,1.022,7.8
43822,1.0146,7.4
43829,1.0073,7.4
43835,1.0073,7.4
43842,1.0073,7.2
43851,1.0073,7.2
43857,1.0073,6.9
43866,0.9927,7.0
43876,0.9927,7.2
43882,1.0,7.1
43889,1.0073,7.3
43898,1.0073,7.6
43905,1.0073,7.6
43917,1.0,8.2
43922,0.9854,8.0
43929,0.9854,7.8
43935,0.9707,7.8
43941,0.9707,7.5
43949,0.9707,7.3
43955,0.9707,7.3
43961,0.9634,7.2
43971,0.9634,7.3
43977,0.978,7.2
43986,0.978,6.9
43992,0.978,7.0
43999,0.9707,7.0
44005,0.9854,7.0
44012,0.9927,7.1
44020,1.0,7.1
44036,0.9927,8.1
44045,1.0,8.4
44051,1.0146,8.0
44056,1.0,7.9
44080,1.0,9.4
44087,1.0146,9.5
44093,1.0146,9.4
44100,1.0146,9.5
44111,1.0146,9.9
44117,1.0,9.7
44125,1.0,8.9
44131,0.9927,8.6
44139,0.9854,8.8
44145,1.0,8.9
44154,0.9927,7.4
44163,0.9854,7.6
44173,0.9927,8.0
44181,0.9927,8.1
44190,0.9927,7.9
44196,1.0073,7.9
44203,1.0073,7.8
44213,1.0146,8.2
44221,1.0146,8.2
44227,1.0,8.2
44244,1.0073,9.0
44249,1.0,8.6
44258,1.0,8.5
44266,0.9927,8.5
44274,0.9927,8.4
44280,0.9927,8.4
44287,0.9927,8.4
44293,0.9854,8.0
44300,0.978,7.9
44307,0.9854,8.0
44313,0.978,6.9
44322,0.9927,7.3
44331,0.775,7.3
44338,0.7677,7.2
44348,0.7677,7.4
44355,0.7677,7.5
44362,0.775,7.5
44371,0.775,7.8
44377,0.775,7.7
44385,0.7823,7.8
44393,0.7896,8.0
44404,0.775,8.2
44411,0.9854,8.0
44420,1.0,8.2
44431,0.9927,8.3
44439,0.9854,8.4
44446,0.9707,8.4
44455,0.978,8.4
44461,0.978,8.4
44468,0.9634,8.3
44473,0.9561,8.0
44486,0.9634,8.2
44494,0.9634,8.3
44503,0.9561,8.3
44511,0.9561,8.0
44517,0.9634,7.8
44529,0.9707,8.3
44547,0.9707,9.2
44562,0.753,10.1
44567,0.753,9.9
44572,0.753,9.9
44580,0.7604,9.4
44585,0.7604,9.1
44591,0.7677,8.8
44598,0.7823,8.7
44605,0.775,8.8
44611,0.7823,8.2
44619,0.7823,7.2
44628,1.0073,6.6
44633,1.0073,6.6
44661,1.0146,8.9
44670,1.0073,9.0
44677,1.0073,9.2
44686,0.9927,9.5
44692,0.9927,9.4
44699,0.9927,9.4
44705,0.978,9.4
44714,0.978,9.5
44719,0.9707,9.1
44727,0.978,9.4
44734,0.9854,7.3
44740,0.978,7.0
44756,0.9854,7.9
44761,0.9854,7.5
44770,0.978,7.8
44777,0.978,7.8
44784,0.9854,7.9
44792,0.9927,7.8
44798,1.0073,7.9
44808,1.0146,8.1
44817,1.0146,8.3
44824,1.0146,8.4
44832,1.0146,7.6
44843,1.022,8.2
44849,1.0146,7.9
44854,1.0073,7.7
44859,1.0,7.5
44865,1.0,7.3
44874,1.0,7.6
44881,0.9854,7.3
44889,0.978,7.2
44896,0.9927,7.2
44907,0.9927,7.5
44914,0.9927,7.1
44921,0.9927,7.2
44928,1.0,7.4
44939,1.0073,8.0
44944,0.9927,7.9
44950,0.9927,7.6
44958,1.0,7.7
44971,0.9927,8.2
44978,0.9854,8.2
44984,0.9927,7.7
44991,0.9854,7.7
44997,1.0,7.6
45004,0.9927,7.6
45018,0.9927,7.9
45026,1.0,8.2
45035,0.9927,8.5
45041,0.9854,8.3
45047,1.0,7.6
45054,0.9927,7.6
45059,0.978,7.5
45067,0.9854,7.6
45090,0.978,9.3
45095,0.978,9.1
45100,0.9707,8.2
45105,0.9634,7.9
45112,0.9707,7.7
45123,0.978,8.2
45129,0.978,8.2
45134,0.978,8.0
45140,0.9927,8.1
45148,0.9927,8.1
45156,0.9927,6.6
45161,0.9927,6.6
45168,1.0,6.8
45173,1.0,6.8
45178,0.9854,6.6
45183,0.978,6.0
45188,0.9634,5.9
45194,0.978,6.0
45202,0.9707,6.2
45211,0.9707,6.3
45219,0.9707,6.3
45225,0.9854,6.4
45235,0.9854,6.7
45242,0.9927,6.9
45247,0.9927,6.9
45254,1.0073,7.1
45260,1.022,7.2
45265,1.0073,7.1
45272,1.0146,7.0
45279,1.022,6.8
45285,1.0293,6.6
45292,1.022,6.7
45297,1.0146,6.2
45304,1.0073,6.2
45311,1.022,6.4
45316,1.0073,6.2
45323,1.0,6.3
45329,1.0146,6.4
45336,1.0073,6.4
45341,0.9927,6.2
45348,0.9927,6.3
45353,0.9854,6.1
45358,0.9854,6.1
45364,1.0,6.0
45371,0.9927,6.0
45378,1.0,6.2
45385,1.0,6.2
45394,0.9927,6.5
45399,0.9854,6.3
45404,0.9854,6.3
45409,0.9707,6.1
45414,0.9707,6.1
45423,0.978,6.5
45428,0.9634,6.4
45435,0.9634,6.4
45446,0.9634,6.8
45453,0.9707,6.8
45460,0.9707,6.6
45465,0.9707,6.6
45470,0.9707,6.6
45475,0.9707,6.6
45481,0.9854,6.7
45488,0.9927,6.5
45495,1.0,6.7
45503,1.0,6.8
45510,1.0073,6.4
45516,0.9927,6.3
45523,0.9927,6.3
45530,1.0073,6.5
45535,1.0073,6.5
45543,1.0146,6.8
45550,1.0146,6.9
45557,1.0073,6.9
45566,1.0146,7.1
45572,1.022,6.9
45579,1.0146,6.9
45587,1.022,7.1
45593,1.0293,7.0
45600,1.022,7.0
45607,1.0293,7.2
45613,1.0366,7.0
45622,1.0293,7.2
45627,1.022,7.0
45634,1.0146,6.8
45642,1.0073,7.0
45649,1.0146,7.0
45654,1.0073,6.7
45662,1.0073,6.9
45669,1.0073,6.9
45677,1.0073,7.0
45682,0.9927,6.9
45688,1.0,6.6
45694,1.0146,6.7
45702,1.0146,6.8
45707,1.0073,6.5
45714,1.0,6.5
45719,1.0,6.5
45726,0.9927,6.4
45732,1.0,6.3
45740,1.0073,6.3
45745,1.0073,6.3
45750,0.9927,6.2
45758,0.9854,6.4
45763,0.978,6.1
45771,0.9854,6.4
45779,0.9854,6.5
45786,0.9927,6.7
45791,0.9854,6.5
45798,0.9707,6.6
45803,0.9561,6.3
45809,0.9707,6.4
45815,0.9854,6.5
45822,0.9927,6.4
45828,1.0073,6.5
45835,1.0,6.4
45842,1.0,6.3
45848,1.0073,6.2
45853,1.0073,6.2
45860,1.0146,6.2
45866,1.0293,6.3
45874,1.022,6.5
45880,1.0073,6.5
45886,1.0073,6.4
45892,0.9927,6.4
45898,1.0073,6.3
45905,1.0,6.3
45911,1.0,6.3
45917,1.0146,6.4
45922,1.0073,6.2
45927,0.9927,6.1
45932,0.9854,5.8
45939,1.0,5.9
45945,1.0,5.9
45952,1.0073,6.0
45957,0.9927,5.9
45963,1.0073,5.8
45969,0.9927,5.8
45975,0.9927,5.8
45986,1.0,6.4
45993,1.0073,6.6
46000,1.0146,6.8
46007,1.0146,6.8
46015,1.0073,7.0
46023,1.0073,7.1
46030,1.0146,7.3
46037,1.0146,7.4
46044,1.022,7.5
46049,1.0073,7.4
46054,1.0,6.8
46061,1.0,6.8
46068,1.0,6.8
46074,1.0,6.7
46080,1.0073,6.5
46086,1.0,6.3
46098,1.0,6.8
46104,0.9854,6.7
46109,0.978,6.5
46116,0.9854,6.7
46122,1.0,6.8
46129,1.0,6.8
46134,0.9927,6.6
46141,0.9854,6.7
46146,0.9707,6.6
46152,0.9707,6.6
46159,0.9707,6.1
46165,0.9707,6.1
46172,0.978,6.3
46180,0.9854,6.4
46190,0.978,6.8
46197,0.978,6.8
46204,0.9854,7.0
46212,0.9854,7.1
46219,0.9927,7.3
46225,1.0073,7.3
46243,1.0073,8.4
46249,1.022,8.4
46257,1.022,8.5
46264,1.0146,8.4
46269,1.0073,7.9
46275,1.0,7.8
46281,1.0073,7.7
46289,1.0073,7.7
46294,1.0,7.5
46301,0.9927,7.6
46307,1.0,6.4
46314,0.9927,6.5
46320,1.0,6.3
46326,1.0073,6.2
46331,1.0073,6.2
46340,1.022,6.5
46346,1.022,6.5
46352,1.0293,6.3
46359,1.0366,6.5
46366,1.0366,6.5
46371,1.022,6.4
46377,1.0146,6.3
46384,1.0073,6.4
46392,1.0,6.6
46400,1.0073,6.9
46408,1.0,6.8
46415,0.9854,6.9
46420,0.9707,6.8
46427,0.978,6.8
46432,0.9707,6.6
46439,0.9854,6.8
46445,1.0,6.8
46460,1.0073,7.6
46468,1.0146,7.6
46478,1.0146,7.8
46484,1.0073,7.6
46489,1.0073,7.4
46494,1.0073,7.4
46499,0.9927,7.2
46506,1.0,7.4
46512,0.9854,7.3
46520,0.9854,7.5
46527,0.9854,6.7
46532,0.9707,6.4
46538,0.978,6.0
46545,0.9854,6.1
46552,1.0,6.3
46559,1.0146,6.5
46565,1.0293,6.6
46571,1.0366,6.5
46576,1.0366,6.4
46585,1.0293,6.5
46591,1.0293,6.4
46597,1.0439,6.5
46610,1.0366,7.2
46617,1.0366,7.2
46623,1.0366,7.1
46629,1.022,7.0
46636,1.0073,7.1
46642,1.0073,7.1
46648,1.022,7.2
46653,1.0146,6.8
46658,1.0,6.7
46663,0.9854,6.6
46669,0.9927,5.9
46675,1.0,5.8
46681,0.9854,5.8
46686,0.9854,5.7
46694,0.9927,5.8
46701,0.978,5.9
46706,0.9634,5.8
46711,0.9634,5.8
46716,0.9634,5.8
46721,0.9634,5.8
46726,0.9487,5.7
46739,0.9414,6.4
46744,0.9414,6.3
46751,0.9487,6.5
46757,0.9561,6.3
46767,0.9634,6.6
46774,0.9634,6.8
46780,0.978,6.9
46787,0.978,7.1
46793,0.9927,7.2
46799,0.9927,7.3
46806,1.0,6.7
46814,1.0073,7.0
46819,1.0,6.8
46826,1.0,6.9
46831,0.9927,6.4
46836,0.9927,6.2
46843,0.9854,6.3
46848,0.9854,6.1
46853,0.9707,6.0
46859,0.9854,6.0
46864,0.9707,5.8
46871,0.9707,5.7
46879,0.978,6.0
46886,0.9707,6.0
46892,0.9707,6.1
46899,0.9854,6.3
46906,0.9854,6.3
46912,1.0,6.4
46921,1.0073,6.8
46933,0.9927,7.4
46942,1.0,7.8
46949,1.0,7.8
46955,1.0073,7.6
46962,1.0146,7.6
46968,1.0293,7.6
46974,1.0293,7.5
46981,1.0293,7.5
46988,1.022,7.6
46995,1.022,7.4
47000,1.022,6.7
47007,1.022,6.5
47012,1.0146,6.3
47019,1.0146,6.4
47025,1.0146,6.3
47031,1.0146,6.3
47038,1.0,6.4
47043,0.9927,6.2
47050,1.0,6.2
47057,1.0073,6.2
47064,1.022,6.4
47070,1.0293,6.3
47075,1.0293,6.3
47081,1.0293,6.2
47087,1.0146,6.2
47094,1.0073,6.3
47101,1.022,6.3
47109,1.0293,6.6
47125,1.022,7.5
47131,1.0073,7.4
47138,1.0,7.4
47144,0.7677,7.4
47150,0.7823,7.5
47155,0.7677,7.4
47161,0.7823,7.4
47167,0.7896,7.3
47174,0.7823,7.3
47181,0.7823,7.2
47188,0.7823,6.3
47195,0.7896,6.4
47207,0.7823,6.9
47227,1.0,8.3
47233,1.0,8.3
47239,1.0146,8.4
47245,1.0,8.4
47265,0.9854,9.8
47272,0.9854,9.8
47304,0.9854,12.3
47309,0.978,12.1
47315,0.9854,12.0
47322,0.9854,11.5
47328,1.0,10.1
47334,0.9854,10.1
47340,0.9854,10.1
47346,1.0,10.1
47353,1.0073,8.8
47395,0.7823,12.3
47401,0.7896,9.7
47406,0.7896,9.7
47412,0.7896,9.7
47418,0.7896,9.6
47429,0.775,10.1
47434,0.775,10.0
47442,0.7604,10.2
47448,0.7604,10.2
47454,0.7677,10.1
47461,0.9927,6.6
47467,0.9927,6.6
47474,1.0,6.8
47483,0.9927,7.1
47490,1.0,7.2
47496,1.0146,6.7
47503,1.022,6.9
47509,1.0366,6.7
47525,1.0293,7.7
47530,1.0146,7.6
47546,1.0146,8.5
47551,1.0,8.4
47557,1.0073,8.3
47593,1.0,11.0
47598,0.9927,10.8
47605,0.9854,10.9
47611,0.9927,10.8
47617,0.9927,10.8
47624,0.9927,9.9
47630,0.9927,10.0
47635,0.9854,8.9
47641,1.0,9.0
47665,0.7677,10.8
47695,0.775,10.2
47700,0.775,10.2
47721,0.7677,11.6
47742,0.753,13.1
47758,0.7384,14.1
47765,0.7384,14.1
47770,0.7384,14.0
47776,0.753,14.1
47792,0.7457,15.1
47814,0.7457,14.9
47821,0.7457,12.6
47829,0.753,12.9
47835,0.7677,11.4
47849,0.7677,10.7
47876,0.55,11.8
47882,0.5573,11.7
47888,0.572,11.8
47895,0.572,11.9
47902,0.5646,11.0
47908,0.797,9.4
47915,0.797,9.4
47922,0.797,9.3
47953,0.5646,11.8
47969,0.572,12.0
47974,0.7896,9.8
47980,0.775,9.8
47986,0.775,9.8
47993,0.7677,9.8
48000,0.775,9.8
48020,0.7677,11.2
48026,0.775,11.1
48057,0.7677,13.5
48063,0.9854,11.0
48069,0.9927,10.0
48076,1.0,10.2
48082,1.0146,10.2
48088,1.0146,10.2
48094,1.022,10.1
48108,1.0146,10.8
48124,1.0146,10.4
48131,1.0146,10.5
48136,1.0146,7.9
48148,1.0146,8.5
48155,1.0073,8.6
48171,1.0,9.5
48179,0.9854,9.7
48192,0.9707,10.4
48211,0.9634,11.7
48217,0.978,10.9
48240,0.978,11.6
48248,0.9707,11.7
48254,0.9854,11.8
48261,1.0,11.3
48267,1.0073,11.2
48273,1.022,10.2
48289,1.0293,11.0
48318,0.8116,12.6
48323,0.8043,11.2
48330,0.8043,11.3
48336,0.8116,9.6
48342,0.8189,9.4
48348,0.8189,9.4
48354,0.8189,9.3
48363,0.8116,9.6
48370,0.8043,9.7
48405,0.797,11.6
48411,1.0293,9.3
48416,1.0293,9.3
48434,1.022,10.4
48439,1.0073,10.3
48466,1.0,12.4
48473,0.9927,12.5
48479,0.9927,12.5
48504,0.9854,14.1
48511,0.9854,14.1
48534,0.7677,12.9
48540,0.7677,12.9
48547,0.775,13.1
48553,0.7677,11.9
48560,0.7677,12.1
48576,0.7677,11.0
48582,0.775,10.9
48588,0.775,10.9
48596,0.7823,9.2
48608,0.775,9.7
48614,0.9927,8.0
48620,0.9927,8.0
48628,0.9927,8.1
48635,1.0,8.2
48641,1.0146,8.1
48709,1.0146,13.3
48715,1.0146,13.3
48733,1.0,14.5
48739,1.0073,14.3
48745,1.022,13.7
48750,1.022,13.6
48756,1.022,13.6
48763,1.022,13.5
48770,1.022,13.5
48778,1.0146,13.7
48789,1.0073,8.0
48796,1.0,8.1
48817,1.0073,8.4
48823,1.0073,8.4
48844,0.9927,9.9
48851,1.0,10.1
48858,0.9927,10.2
48863,0.9854,10.0
48876,0.978,10.6
48882,0.9854,10.4
48901,0.9854,11.2
48917,0.9854,12.1
48922,0.978,10.5
48930,0.9707,10.7
48935,0.9707,9.1
48943,0.9634,9.2
48958,0.9634,10.0
48963,0.9634,10.0
48970,0.9707,9.4
48985,0.9634,10.3
48991,0.978,9.0
48997,0.9854,8.0
49003,1.0,8.1
49008,0.9927,7.8
49025,1.0,9.0
49038,1.0,9.5
49045,1.0,8.7
49076,1.0,11.3
49081,0.9927,11.1
49097,0.9927,11.2
49102,0.978,11.1
49108,0.978,11.1
49127,0.9707,12.4
49132,0.9707,12.4
49147,0.9707,12.2
49153,0.9854,11.5
49165,0.978,12.0
49172,0.9854,9.6
49192,0.9854,11.1
49198,0.978,10.1
49204,0.9927,10.2
49211,0.9854,10.3
49218,0.978,9.1
49231,0.978,9.9
49237,0.9854,9.0
49242,0.9707,8.9
49255,0.9707,9.0
49260,0.9634,8.8
49278,0.9634,8.6
49285,0.9707,8.7
49291,0.9707,8.7
49299,0.9707,8.8
49306,0.978,8.8
49313,0.9854,8.2
49319,0.9854,8.2
49324,0.9854,8.2
49331,0.9927,7.6
49337,1.0073,7.7
49345,1.0146,6.7
49352,1.0146,6.7
49364,1.0,7.3
49370,1.0073,7.1
49391,1.0,8.5
49414,0.9927,10.1
49421,0.978,10.2
49427,0.9927,10.3
49436,0.9854,10.5
49443,0.978,10.6
49458,0.978,11.3
49491,0.9707,13.9
49518,0.978,15.4
49524,0.978,15.4
49530,0.9927,13.9
49542,0.9927,12.8
49548,1.0073,12.7
49554,1.0073,12.7
49561,1.0073,12.5
49567,1.0146,12.4
49573,1.022,11.5
49581,1.0293,9.0
