timesteps,ep_rew_mean,ep_len_mean
32082,1.0,7.7
32089,1.0,7.9
32094,1.0,7.8
32101,1.0,8.0
32111,1.0,8.3
32119,1.0,8.2
32126,1.0,8.0
32132,1.0,8.1
32154,1.0,9.4
32160,1.0,9.2
32165,1.0,8.3
32176,1.0,8.7
32184,1.0,9.0
32191,1.0,9.0
32198,1.0,8.7
32203,1.0,8.4
32211,1.0,8.5
32216,1.0,8.4
32227,1.0,7.3
32236,1.0,7.6
32249,1.0,8.4
32254,1.0,7.8
32264,1.0,8.0
32270,1.0,7.9
32275,1.0,7.7
32291,1.0,8.8
32302,1.0,9.1
32307,1.0,9.1
32314,1.0,8.7
32322,1.0,8.6
32330,1.0,8.1
32337,1.0,8.3
32348,1.0,8.4
32354,1.0,8.4
32359,1.0,8.4
32366,1.0,7.5
32373,1.0,7.1
32380,1.0,7.3
32388,1.0,7.4
32395,1.0,7.3
32403,1.0,7.3
32408,1.0,7.1
32428,1.0,8.0
32438,1.0,8.4
32445,1.0,8.6
32450,1.0,8.4
32455,1.0,8.2
32463,1.0,8.3
32468,1.0,8.0
32479,1.0,8.4
32486,1.0,8.3
32493,1.0,8.5
32500,1.0,7.2
32511,1.0,7.3
32518,1.0,7.3
32525,1.0,7.5
32535,1.0,8.0
32543,1.0,8.0
32549,1.0,8.1
32562,1.0,8.3
32569,1.0,8.3
32577,1.0,8.4
32588,1.0,8.8
32597,1.0,8.6
32603,1.0,8.5
32610,1.0,8.5
32622,1.0,8.7
32631,1.0,8.8
32638,1.0,8.9
32644,1.0,8.2
32652,1.0,8.3
32657,1.0,8.0
32667,1.0,7.9
32676,1.0,7.9
32682,1.0,7.9
32692,1.0,8.2
32700,1.0,7.8
32708,1.0,7.7
32716,1.0,7.8
32724,1.0,8.0
32730,1.0,7.8
32739,1.0,8.2
32746,1.0,7.9
32754,1.0,7.8
32761,1.0,7.9
32768,1.0,7.6
32773,1.0,7.3
32780,1.0,7.2
32786,1.0,7.0
32791,1.0,6.7
32797,1.0,6.7
32802,1.0,6.3
32807,1.0,6.1
32815,1.0,6.1
32821,1.0,6.0
32834,1.0,6.6
32841,1.0,6.8
32849,1.0,6.9
32857,1.0,7.1
32862,1.0,7.1
32867,1.0,7.0
32875,1.0,7.3
32882,1.0,7.5
32890,1.0,7.5
32895,1.0,7.4
32906,1.0,7.2
32913,1.0,7.2
32920,1.0,7.1
32928,1.0,7.1
32937,1.0,7.5
32942,1.0,7.5
32951,1.0,7.6
32957,1.0,7.5
32962,1.0,7.2
32971,1.0,7.6
32977,1.0,7.1
32986,1.0,7.3
32995,1.0,7.5
33001,1.0,7.3
33007,1.0,7.0
33012,1.0,7.0
33018,1.0,6.7
33026,1.0,6.9
33034,1.0,7.2
33040,1.0,6.9
33046,1.0,6.9
33053,1.0,6.7
33061,1.0,6.6
33067,1.0,6.6
33072,1.0,6.5
33079,1.0,6.7
33084,1.0,6.6
33092,1.0,6.6
33098,1.0,6.4
33103,1.0,6.3
33111,1.0,6.5
33117,1.0,6.4
33125,1.0,6.4
33131,1.0,6.4
33136,1.0,6.4
33147,1.0,6.8
33153,1.0,6.9
33165,1.0,7.3
33170,1.0,7.2
33176,1.0,7.3
33181,1.0,7.0
33190,1.0,7.3
33198,1.0,7.3
33204,1.0,7.3
33212,1.0,7.6
33221,1.0,7.4
33246,1.0,9.3
33253,1.0,8.8
33260,1.0,9.0
33269,1.0,9.3
33290,1.0,10.9
33295,1.0,10.5
33303,1.0,10.5
33308,1.0,10.4
33316,1.0,10.4
33323,1.0,10.2
33330,1.0,8.4
33335,1.0,8.2
33343,1.0,8.3
33354,1.0,8.5
33360,1.0,7.0
33372,1.0,7.7
33380,1.0,7.7
33386,1.0,7.8
33396,1.0,8.0
33404,1.0,8.1
33411,1.0,8.1
33418,1.0,8.3
33427,1.0,8.4
33437,1.0,8.3
33443,1.0,8.3
33453,1.0,8.1
33459,1.0,7.9
33467,1.0,8.1
33478,1.0,8.2
33485,1.0,8.1
33491,1.0,8.0
33496,1.0,7.8
33503,1.0,7.6
33510,1.0,7.3
33525,1.0,8.2
33533,1.0,8.0
33539,1.0,8.0
33547,1.0,8.0
33554,1.0,7.6
33559,1.0,7.4
33567,1.0,7.6
33573,1.0,7.7
33579,1.0,7.6
33587,1.0,7.7
33595,1.0,7.0
33603,1.0,7.0
33608,1.0,6.9
33616,1.0,6.9
33621,1.0,6.7
33629,1.0,7.0
33636,1.0,6.9
33644,1.0,7.1
33651,1.0,7.2
33658,1.0,7.1
33663,1.0,6.8
33668,1.0,6.5
33676,1.0,6.8
33683,1.0,6.7
33691,1.0,7.0
33697,1.0,6.8
33702,1.0,6.6
33711,1.0,6.7
33718,1.0,6.7
33726,1.0,6.8
33734,1.0,7.1
33742,1.0,7.4
33751,1.0,7.5
33756,1.0,7.3
33762,1.0,7.1
33768,1.0,7.1
33775,1.0,7.3
33780,1.0,6.9
33788,1.0,7.0
33794,1.0,6.8
33801,1.0,6.7
33809,1.0,6.7
33816,1.0,6.5
33824,1.0,6.8
33832,1.0,7.0
33840,1.0,7.2
33845,1.0,7.0
33853,1.0,7.3
33862,1.0,7.4
33871,1.0,7.7
33879,1.0,7.8
33885,1.0,7.6
33891,1.0,7.5
33897,1.0,7.3
33903,1.0,7.1
33926,1.0,8.6
33931,1.0,8.6
33944,1.0,9.1
33952,1.0,9.0
33959,1.0,8.8
33971,1.0,9.2
33978,1.0,9.3
33986,1.0,9.5
33991,1.0,9.4
33999,1.0,9.6
34006,1.0,8.0
34017,1.0,8.6
34023,1.0,7.9
34029,1.0,7.7
34036,1.0,7.7
34043,1.0,7.2
34049,1.0,7.1
34055,1.0,6.9
34066,1.0,7.5
34072,1.0,7.3
34078,1.0,7.2
34087,1.0,7.0
34096,1.0,7.3
34105,1.0,7.6
34110,1.0,7.4
34118,1.0,7.5
34127,1.0,7.8
34132,1.0,7.7
34140,1.0,7.4
34147,1.0,7.5
34158,1.0,8.0
34167,1.0,8.0
34175,1.0,7.9
34183,1.0,7.8
34191,1.0,8.1
34197,1.0,7.9
34203,1.0,7.6
34211,1.0,7.9
34221,1.0,8.1
34228,1.0,8.1
34234,1.0,7.6
34242,1.0,7.5
34250,1.0,7.5
34256,1.0,7.3
34262,1.0,7.1
34270,1.0,7.3
34278,1.0,7.5
34285,1.0,7.4
34292,1.0,7.1
34298,1.0,7.0
34305,1.0,7.1
34313,1.0,7.1
34322,1.0,7.2
34329,1.0,7.3
34335,1.0,7.3
34340,1.0,7.0
34348,1.0,7.0
34355,1.0,7.0
34361,1.0,6.9
34368,1.0,7.0
34373,1.0,6.8
34378,1.0,6.5
34391,1.0,6.9
34396,1.0,6.7
34416,1.0,8.1
34422,1.0,8.2
34430,1.0,8.2
34450,1.0,9.5
34457,1.0,9.6
34468,1.0,10.0
34476,1.0,10.3
34483,1.0,10.5
34490,1.0,9.9
34495,1.0,9.9
34504,1.0,8.8
34510,1.0,8.8
34515,1.0,8.5
34521,1.0,7.1
34530,1.0,7.3
34536,1.0,6.8
34546,1.0,7.0
34554,1.0,7.1
34561,1.0,7.1
34567,1.0,7.2
34574,1.0,7.0
34579,1.0,6.9
34585,1.0,7.0
34590,1.0,6.9
34596,1.0,6.6
34603,1.0,6.7
34609,1.0,6.3
34614,1.0,6.0
34624,1.0,6.3
34632,1.0,6.5
34637,1.0,6.3
34643,1.0,6.4
34653,1.0,6.8
34659,1.0,6.9
34664,1.0,6.8
34672,1.0,6.9
34680,1.0,7.1
34690,1.0,7.6
34697,1.0,7.3
34703,1.0,7.1
34709,1.0,7.2
34715,1.0,7.2
34723,1.0,7.0
34736,1.0,7.7
34744,1.0,8.0
34751,1.0,7.9
34757,1.0,7.7
34762,1.0,7.2
34769,1.0,7.2
34777,1.0,7.4
34784,1.0,7.5
34790,1.0,7.5
34799,1.0,7.6
34808,1.0,7.2
34815,1.0,7.1
34822,1.0,7.1
34829,1.0,7.2
34835,1.0,7.3
34840,1.0,7.1
34847,1.0,7.0
34852,1.0,6.8
34859,1.0,6.9
34867,1.0,6.8
34874,1.0,6.6
34881,1.0,6.6
34889,1.0,6.7
34897,1.0,6.8
34904,1.0,6.9
34909,1.0,6.9
34915,1.0,6.8
34921,1.0,6.9
34927,1.0,6.8
34934,1.0,6.7
34940,1.0,6.6
34945,1.0,6.4
34953,1.0,6.4
34961,1.0,6.4
34967,1.0,6.3
34973,1.0,6.4
34978,1.0,6.3
34986,1.0,6.5
34993,1.0,6.6
34998,1.0,6.4
35005,1.0,6.5
35012,1.0,6.7
35019,1.0,6.6
35027,1.0,6.6
35033,1.0,6.6
35040,1.0,6.7
35045,1.0,6.7
35052,1.0,6.6
35059,1.0,6.6
35066,0.8,6.8
35074,0.8,6.9
35080,0.8,6.8
35086,0.8,6.7
35093,0.8,6.6
35099,0.8,6.6
35105,0.8,6.5
35113,0.8,6.8
35118,0.8,6.6
35124,0.8,6.5
35131,1.0,6.5
35138,1.0,6.4
35144,1.0,6.4
35151,1.0,6.5
35157,1.0,6.4
35162,1.0,6.3
35169,1.0,6.4
35175,1.0,6.2
35182,1.0,6.4
35190,1.0,6.6
35195,1.0,6.4
35202,1.0,6.4
35208,1.0,6.4
35215,1.0,6.4
35221,1.0,6.4
35228,1.0,6.6
35235,1.0,6.6
35240,1.0,6.5
35247,1.0,6.5
35252,1.0,6.2
35258,1.0,6.3
35264,1.0,6.2
35272,1.0,6.4
35278,1.0,6.3
35283,1.0,6.2
35289,1.0,6.1
35295,1.0,6.0
35301,1.0,6.1
35307,1.0,6.0
35314,1.0,6.2
35321,1.0,6.3
35327,1.0,6.3
35333,1.0,6.1
35338,1.0,6.0
35346,1.0,6.3
35353,1.0,6.4
35360,1.0,6.5
35365,1.0,6.4
35371,1.0,6.4
35377,1.0,6.3
35384,1.0,6.3
35390,1.0,6.3
35397,1.0,6.4
35403,1.0,6.5
35411,1.0,6.5
35417,1.0,6.4
35423,1.0,6.3
35429,1.0,6.4
35437,1.0,6.6
35447,1.0,7.0
35453,1.0,6.9
35460,1.0,7.0
35468,1.0,7.1
35475,1.0,7.2
35482,1.0,7.1
35487,1.0,7.0
35492,1.0,6.9
35497,1.0,6.8
35503,1.0,6.6
35510,1.0,6.3
35518,1.0,6.5
35525,1.0,6.5
35530,1.0,6.2
35536,1.0,6.1
35541,1.0,5.9
35547,1.0,6.0
35553,1.0,6.1
35562,1.0,6.5
35568,1.0,6.5
35574,1.0,6.4
35580,1.0,6.2
35586,1.0,6.1
35591,1.0,6.1
35597,1.0,6.1
35604,1.0,6.3
35611,1.0,6.4
35617,1.0,6.4
35622,1.0,6.0
35627,1.0,5.9
35633,1.0,5.9
35639,1.0,5.9
35644,1.0,5.8
35651,1.0,6.0
35656,1.0,5.9
35661,1.0,5.7
35668,1.0,5.7
35676,1.0,5.9
35682,1.0,6.0
35688,1.0,6.1
35693,1.0,6.0
35700,1.0,6.1
35706,1.0,6.2
35713,1.0,6.2
35722,1.0,6.6
35728,1.0,6.7
35734,1.0,6.6
35741,1.0,6.5
35748,1.0,6.6
35754,1.0,6.6
35763,1.0,7.0
35770,1.0,7.0
35777,1.0,7.1
35782,1.0,6.9
35788,1.0,6.6
35795,1.0,6.7
35802,1.0,6.8
35807,1.0,6.6
35814,1.0,6.6
35821,1.0,6.7
35830,1.0,6.7
35837,1.0,6.7
35844,1.0,6.7
35850,1.0,6.8
35856,1.0,6.8
35863,1.0,6.8
35870,1.0,6.8
35875,1.0,6.8
35881,1.0,6.7
35886,1.0,6.5
35893,1.0,6.3
35899,1.0,6.2
35904,1.0,6.0
35909,1.0,5.9
35916,1.0,6.0
35925,1.0,6.2
35932,1.0,6.2
35938,1.0,6.3
35945,1.0,6.4
35950,1.0,6.4
35957,1.0,6.4
35962,1.0,6.3
35968,1.0,6.4
35975,1.0,6.6
35981,1.0,6.5
35988,1.0,6.3
35993,1.0,6.1
35999,1.0,6.1
36004,1.0,5.9
36009,1.0,5.9
36017,1.0,6.0
36023,1.0,6.1
36028,1.0,6.0
36034,1.0,5.9
36040,1.0,5.9
36046,1.0,5.8
36053,1.0,6.0
36059,1.0,6.0
36065,1.0,6.1
36071,1.0,6.2
36078,1.0,6.1
36085,1.0,6.2
36093,1.0,6.5
36099,1.0,6.5
36104,1.0,6.4
36111,1.0,6.5
36116,1.0,6.3
36124,1.0,6.5
36129,1.0,6.4
36134,1.0,6.3
36140,1.0,6.2
36146,1.0,6.1
36152,1.0,5.9
36172,1.0,7.3
36180,1.0,7.6
36185,1.0,7.4
36192,1.0,7.6
36201,1.0,7.7
36207,1.0,7.8
36214,1.0,8.0
36220,1.0,8.0
36225,1.0,7.9
36233,1.0,8.1
36241,1.0,6.9
36248,1.0,6.8
36253,1.0,6.8
36260,1.0,6.8
36267,1.0,6.6
36273,1.0,6.6
36278,1.0,6.4
36285,1.0,6.5
36291,1.0,6.6
36297,1.0,6.4
36305,1.0,6.4
36312,1.0,6.4
36318,1.0,6.5
36325,1.0,6.5
36333,1.0,6.6
36339,1.0,6.6
36345,1.0,6.7
36351,1.0,6.6
36356,1.0,6.5
36363,1.0,6.6
36372,1.0,6.7
36378,1.0,6.6
36383,1.0,6.5
36390,1.0,6.5
36395,1.0,6.2
36402,1.0,6.3
36408,1.0,6.3
36414,1.0,6.3
36419,1.0,6.3
36424,1.0,6.1
36432,1.0,6.0
36439,1.0,6.1
36446,1.0,6.3
36452,1.0,6.2
36457,1.0,6.2
36465,1.0,6.3
36471,1.0,6.3
36477,1.0,6.3
36482,1.0,6.3
36488,1.0,6.4
36501,1.0,6.9
36507,1.0,6.8
36514,1.0,6.8
36519,1.0,6.7
36524,1.0,6.7
36530,1.0,6.5
36538,1.0,6.7
36545,1.0,6.8
36554,1.0,7.2
36560,1.0,7.2
36568,1.0,6.7
36573,1.0,6.6
36581,1.0,6.7
36587,1.0,6.8
36593,1.0,6.9
36598,1.0,6.8
36604,1.0,6.6
36609,1.0,6.4
36615,1.0,6.1
36621,1.0,6.1
36627,1.0,5.9
36632,1.0,5.9
36640,1.0,5.9
36647,1.0,6.0
36652,1.0,5.9
36658,1.0,6.0
36665,1.0,6.1
36673,1.0,6.4
36680,1.0,6.5
36686,1.0,6.5
36693,1.0,6.6
36698,1.0,6.6
36705,1.0,6.5
36710,1.0,6.3
36715,1.0,6.3
36722,1.0,6.4
36727,1.0,6.2
36734,1.0,6.1
36741,1.0,6.1
36748,1.0,6.2
36756,1.0,6.3
36762,1.0,6.4
36769,1.0,6.4
36775,1.0,6.5
36781,1.0,6.6
36787,1.0,6.5
36797,1.0,7.0
36803,1.0,6.9
36809,1.0,6.8
36817,1.0,6.9
36824,1.0,6.8
36829,1.0,6.7
36835,1.0,6.6
36842,1.0,6.7
36848,1.0,6.7
36855,1.0,6.8
36861,1.0,6.4
36867,1.0,6.4
36873,1.0,6.4
36879,1.0,6.2
36885,1.0,6.1
36892,1.0,6.3
36897,1.0,6.2
36904,1.0,6.2
36909,1.0,6.1
36916,1.0,6.1
36922,1.0,6.1
36929,1.0,6.2
36938,0.8,6.5
36945,0.8,6.6
36952,0.8,6.7
36959,0.8,6.7
36964,0.8,6.7
36970,0.8,6.6
36975,0.8,6.6
36980,0.8,6.4
36987,0.8,6.5
36993,0.8,6.4
36999,1.0,6.1
37006,1.0,6.1
37013,1.0,6.1
37020,1.0,6.1
37026,1.0,6.2
37031,1.0,6.1
37037,1.0,6.2
37044,1.0,6.4
37049,1.0,6.2
37055,1.0,6.2
37061,1.0,6.2
37067,1.0,6.1
37073,1.0,6.0
37080,1.0,6.0
37088,1.0,6.2
37094,1.0,6.3
37101,1.0,6.4
37107,1.0,6.3
37112,1.0,6.3
37120,1.0,6.5
37126,1.0,6.5
37134,1.0,6.7
37141,1.0,6.8
37146,1.0,6.6
37153,1.0,6.5
37160,1.0,6.6
37167,1.0,6.6
37173,1.0,6.6
37180,1.0,6.8
37187,1.0,6.7
37193,1.0,6.7
37200,1.0,6.6
37207,1.0,6.6
37214,1.0,6.8
37219,1.0,6.6
37224,1.0,6.4
37229,1.0,6.2
37235,1.0,6.2
37241,1.0,6.1
37247,1.0,6.0
37253,1.0,6.0
37259,1.0,5.9
37266,1.0,5.9
37274,1.0,6.0
37279,1.0,6.0
37292,1.0,6.8
37298,1.0,6.9
37305,1.0,7.0
37311,1.0,7.0
37318,1.0,7.1
37325,1.0,7.2
37332,1.0,7.3
37340,1.0,7.4
37345,1.0,7.1
37352,0.8,7.3
37360,0.8,6.8
37365,0.8,6.7
37370,0.8,6.5
37376,0.8,6.5
37381,0.8,6.3
37387,0.8,6.2
37395,0.8,6.3
37402,0.8,6.2
37408,0.8,6.3
37415,1.0,6.3
37421,1.0,6.1
37431,1.0,6.6
37439,0.8,6.9
37444,0.8,6.8
37451,0.8,7.0
37458,0.8,7.1
37465,0.8,7.0
37472,0.8,7.0
37479,0.8,7.1
37486,0.8,7.1
37492,0.8,7.1
37497,0.8,6.6
37502,1.0,6.3
37508,1.0,6.4
37515,1.0,6.4
37521,1.0,6.3
37527,1.0,6.2
37534,1.0,6.2
37539,1.0,6.0
37544,1.0,5.8
37551,1.0,5.9
37557,1.0,6.0
37562,1.0,6.0
37569,1.0,6.1
37574,1.0,5.9
37582,1.0,6.1
37589,1.0,6.2
37609,1.0,7.5
37615,1.0,7.6
37620,1.0,7.6
37625,1.0,7.4
37632,1.0,7.5
37639,1.0,7.7
37645,1.0,7.6
37652,1.0,7.8
37660,1.0,7.8
37666,1.0,7.7
37672,1.0,6.3
37678,1.0,6.3
37685,1.0,6.5
37690,1.0,6.5
37699,1.0,6.7
37706,1.0,6.7
37713,0.8,6.8
37718,0.8,6.6
37723,0.8,6.3
37728,0.8,6.2
37735,0.8,6.3
37741,0.8,6.3
37746,0.8,6.1
37753,0.8,6.3
37760,0.8,6.1
37766,0.8,6.0
37773,1.0,6.0
37779,1.0,6.1
37786,1.0,6.3
37792,1.0,6.4
37797,1.0,6.2
37803,1.0,6.2
37810,1.0,6.4
37817,1.0,6.4
37824,1.0,6.4
37830,1.0,6.4
37836,1.0,6.3
37843,1.0,6.4
37849,1.0,6.3
37855,1.0,6.3
37862,1.0,6.5
37867,1.0,6.4
37873,1.0,6.3
37880,1.0,6.3
37886,1.0,6.2
37893,1.0,6.3
37899,1.0,6.3
37905,1.0,6.2
37910,1.0,6.1
37915,1.0,6.0
37921,1.0,5.9
37928,1.0,6.1
37934,1.0,6.1
37940,1.0,6.0
37948,1.0,6.2
37956,1.0,6.3
37961,1.0,6.2
37970,0.8,6.5
37977,0.8,6.7
37984,0.8,6.9
37991,0.8,7.0
37997,0.8,6.9
38002,0.8,6.8
38007,0.8,6.7
38013,0.8,6.5
38020,0.8,6.4
38025,0.8,6.4
38031,1.0,6.1
38036,1.0,5.9
38043,1.0,5.9
38049,1.0,5.8
38055,1.0,5.8
38061,1.0,5.9
38068,1.0,6.1
38073,1.0,6.0
38081,0.8,6.1
38089,0.8,6.4
38094,0.8,6.3
38101,0.8,6.5
38106,0.8,6.3
38113,0.8,6.4
38120,0.8,6.5
38127,0.8,6.6
38133,0.8,6.5
38140,0.8,6.7
38146,1.0,6.5
38151,1.0,6.2
38156,1.0,6.2
38162,1.0,6.1
38167,1.0,6.1
38172,1.0,5.9
38178,1.0,5.8
38184,1.0,5.7
38190,1.0,5.7
38195,1.0,5.5
38201,1.0,5.5
38208,1.0,5.7
38213,1.0,5.7
38220,1.0,5.8
38226,1.0,5.9
38233,1.0,6.1
38240,1.0,6.2
38245,1.0,6.1
38252,1.0,6.2
38258,1.0,6.3
38265,1.0,6.4
38272,1.0,6.4
38279,1.0,6.6
38284,1.0,6.4
38290,1.0,6.4
38295,1.0,6.2
38302,1.0,6.2
38307,1.0,6.2
38312,1.0,6.0
38318,1.0,6.0
38324,1.0,5.9
38329,1.0,5.7
38334,1.0,5.5
38341,1.0,5.7
38348,1.0,5.8
38353,1.0,5.8
38360,1.0,5.8
38367,1.0,6.0
38375,1.0,6.3
38382,1.0,6.4
38390,1.0,6.6
38396,1.0,6.7
38402,1.0,6.8
38408,1.0,6.7
38415,1.0,6.7
38422,1.0,6.9
38427,1.0,6.7
38433,1.0,6.6
38441,1.0,6.6
38446,1.0,6.4
38451,1.0,6.1
38457,1.0,6.1
38463,1.0,6.1
38468,1.0,6.0
38475,1.0,6.0
38481,1.0,5.9
38488,1.0,6.1
38497,1.0,6.4
38505,1.0,6.4
38511,1.0,6.5
38518,1.0,6.7
38523,1.0,6.6
38529,1.0,6.6
38535,1.0,6.7
38542,1.0,6.7
38550,1.0,6.9
38556,1.0,6.8
38562,1.0,6.5
38571,0.8,6.6
38577,0.8,6.6
38584,0.8,6.6
38590,0.8,6.7
38595,0.8,6.6
38600,0.8,6.5
38607,0.6,6.5
38614,0.6,6.4
38622,0.6,6.6
38628,0.6,6.6
38634,0.8,6.3
38642,0.8,6.5
38648,0.8,6.4
38655,0.8,6.5
38662,0.8,6.7
38669,0.8,6.9
38674,1.0,6.7
38679,1.0,6.5
38684,1.0,6.2
38690,1.0,6.2
38697,1.0,6.3
38704,1.0,6.2
38710,1.0,6.2
38716,1.0,6.1
38723,1.0,6.1
38729,1.0,6.0
38735,1.0,6.1
38742,1.0,6.3
38748,1.0,6.4
38754,1.0,6.4
38761,1.0,6.4
38768,1.0,6.4
38774,1.0,6.4
38781,1.0,6.5
38786,1.0,6.3
38791,1.0,6.2
38796,1.0,6.1
38801,1.0,5.9
38808,1.0,6.0
38817,1.0,6.3
38822,1.0,6.1
38829,1.0,6.1
38838,0.8,6.4
38844,0.8,6.3
38849,0.8,6.3
38854,0.8,6.3
38860,0.8,6.4
38867,0.8,6.6
38883,0.8,7.5
38890,0.8,7.3
38897,0.8,7.5
38902,0.8,7.3
38909,1.0,7.1
38915,1.0,7.1
38921,1.0,7.2
38928,1.0,7.4
38933,1.0,7.3
38939,1.0,7.2
38946,1.0,6.3
38953,1.0,6.3
38960,1.0,6.3
38966,1.0,6.4
38978,1.0,6.9
38985,1.0,7.0
38990,1.0,6.9
38997,1.0,6.9
39004,1.0,7.1
39010,1.0,7.1
39016,1.0,7.0
39023,1.0,7.0
39030,1.0,7.0
39038,1.0,7.2
39044,1.0,6.6
39051,1.0,6.6
39056,1.0,6.6
39062,1.0,6.5
39068,1.0,6.4
39073,1.0,6.3
39081,1.0,6.5
39086,1.0,6.3
39092,1.0,6.2
39100,1.0,6.2
39106,1.0,6.2
39111,1.0,6.0
39118,1.0,6.2
39123,1.0,6.1
39130,1.0,6.2
39135,1.0,6.2
39140,1.0,5.9
39147,1.0,6.1
39154,1.0,6.2
39159,1.0,5.9
39164,1.0,5.8
39169,1.0,5.8
39176,1.0,5.8
39183,1.0,6.0
39190,1.0,6.0
39199,1.0,6.4
39206,1.0,6.6
39211,1.0,6.4
39216,1.0,6.2
39224,1.0,6.5
39230,1.0,6.6
39236,1.0,6.7
39241,1.0,6.5
39246,1.0,6.3
39253,1.0,6.3
39258,1.0,5.9
39266,1.0,6.0
39273,1.0,6.2
39280,1.0,6.4
39285,1.0,6.1
39290,1.0,6.0
39296,1.0,6.0
39303,1.0,6.2
39308,1.0,6.2
39315,1.0,6.2
39322,1.0,6.4
39331,1.0,6.5
39348,1.0,7.5
39353,1.0,7.3
39359,1.0,7.4
39365,1.0,7.5
39372,1.0,7.6
39379,1.0,7.6
39387,1.0,7.9
39392,1.0,7.7
39399,1.0,7.7
39405,1.0,7.4
39410,1.0,6.2
39415,1.0,6.2
39421,1.0,6.2
39427,1.0,6.2
39435,1.0,6.3
39443,1.0,6.4
39448,1.0,6.1
39456,1.0,6.4
39463,1.0,6.4
39470,1.0,6.5
39475,1.0,6.5
39481,1.0,6.6
39499,1.0,7.8
39506,1.0,7.9
39511,1.0,7.6
39517,1.0,7.4
39523,1.0,7.5
39529,1.0,7.3
39536,1.0,7.3
39545,1.0,7.5
39552,1.0,7.7
39557,1.0,7.6
39564,1.0,6.5
39570,1.0,6.4
39576,1.0,6.5
39583,1.0,6.6
39590,1.0,6.7
39595,1.0,6.6
39602,1.0,6.6
39608,1.0,6.3
39609,0.8,5.7
39615,0.8,5.8
39621,0.8,5.7
39626,0.8,5.6
39632,0.8,5.6
39640,0.8,5.7
39645,0.8,5.5
39651,0.8,5.6
39656,0.8,5.4
39661,0.8,5.3
39666,1.0,5.7
39674,1.0,5.9
39679,1.0,5.8
39686,1.0,6.0
39693,1.0,6.1
39698,1.0,5.8
39704,1.0,5.9
39709,1.0,5.8
39716,1.0,6.0
39721,1.0,6.0
39726,1.0,6.0
39733,1.0,5.9
39738,1.0,5.9
39745,1.0,5.9
39752,1.0,5.9
39758,1.0,6.0
39765,1.0,6.1
39772,1.0,6.3
39778,1.0,6.2
39785,1.0,6.4
39791,1.0,6.5
39797,1.0,6.4
39803,1.0,6.5
39808,1.0,6.3
39815,1.0,6.3
39820,1.0,6.2
39826,1.0,6.1
39833,1.0,6.1
39843,1.0,6.5
39848,1.0,6.3
39855,1.0,6.4
39860,1.0,6.3
39865,1.0,6.2
39872,1.0,6.4
39877,1.0,6.2
39887,1.0,6.7
39894,1.0,6.8
39902,1.0,6.9
39909,1.0,6.6
39915,1.0,6.7
39924,1.0,6.9
39931,1.0,7.1
39938,1.0,7.3
39944,1.0,7.2
39949,1.0,7.2
39955,1.0,6.8
39960,1.0,6.6
39966,1.0,6.4
39980,1.0,7.1
39987,1.0,7.2
39994,1.0,7.0
40000,1.0,6.9
40008,1.0,7.0
40015,1.0,7.1
40020,1.0,7.1
40027,1.0,7.2
40034,1.0,7.4
40040,1.0,7.4
40046,1.0,6.6
40051,1.0,6.4
40059,1.0,6.5
40065,1.0,6.5
40071,1.0,6.3
40078,1.0,6.3
40088,1.0,6.8
40093,1.0,6.6
40095,0.8,6.1
40101,0.8,6.1
40110,0.8,6.4
40118,0.8,6.7
40125,0.8,6.6
40132,0.8,6.7
40139,0.8,6.8
40144,0.8,6.6
40153,0.8,6.5
40158,0.8,6.5
40159,0.8,6.4
40166,0.8,6.5
40172,0.8,6.2
40177,0.8,5.9
40182,0.8,5.7
40187,0.8,5.5
40203,0.8,6.4
40210,0.8,6.6
40215,0.8,6.2
40221,0.8,6.3
40229,1.0,7.0
40236,1.0,7.0
40242,1.0,7.0
40249,1.0,7.2
40255,1.0,7.3
40261,1.0,7.4
40268,1.0,6.5
40274,1.0,6.4
40281,1.0,6.6
40288,1.0,6.7
40296,1.0,6.7
40312,1.0,7.6
40318,1.0,7.6
40323,1.0,7.4
40329,1.0,7.4
40330,0.8,6.9
40336,0.8,6.8
40337,0.6,6.3
40343,0.6,6.2
40350,0.6,6.2
40356,0.6,6.0
40358,0.4,4.6
40363,0.4,4.5
40370,0.4,4.7
40375,0.4,4.6
40382,0.6,5.2
40389,0.6,5.3
40395,0.8,5.8
40400,0.8,5.7
40406,0.8,5.6
40411,0.8,5.5
40418,1.0,6.0
40423,1.0,6.0
40429,1.0,5.9
40435,1.0,6.0
40442,1.0,6.0
40449,1.0,6.0
40456,1.0,6.1
40463,1.0,6.3
40468,1.0,6.2
40473,1.0,6.2
40478,1.0,6.0
40483,1.0,6.0
40490,1.0,6.1
40496,1.0,6.1
40503,1.0,6.1
40509,1.0,6.0
40517,1.0,6.1
40518,0.8,5.5
40524,0.8,5.6
40530,0.8,5.7
40531,0.6,5.3
40539,0.6,5.6
40540,0.4,5.0
40548,0.4,5.2
40556,0.4,5.3
40563,0.4,5.4
40568,0.4,5.1
40575,0.6,5.7
40576,0.4,5.2
40582,0.4,5.2
40589,0.6,5.8
40597,0.6,5.8
40604,0.8,6.4
40611,0.8,6.3
40616,0.8,6.0
40622,0.8,5.9
40632,0.8,6.4
40638,0.8,6.3
40645,1.0,6.9
40651,1.0,6.9
40652,0.8,6.3
40659,0.8,6.2
40664,0.8,6.0
